TimeGenerated,OperationName,Category,Result,ResultReason,ResultDescription,ActivityDisplayName,ActivityDateTime,AADOperationType,Identity,InitiatedBy,TargetResources,LoggedByService,Type
2026-04-29T12:03:13Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T12:03:13Z,Add,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:04:18Z,Add user,UserManagement,failure,,,Add user,2026-04-29T12:04:18Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:04:34Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T12:04:34Z,Add,dkim@corp.example,"{""user"": {""userPrincipalName"": ""dkim@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:04:54Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T12:04:54Z,Reset,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:05:59Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T12:05:59Z,Add,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:06:10Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T12:06:10Z,Add,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:06:30Z,Add user,UserManagement,failure,,,Add user,2026-04-29T12:06:30Z,Add,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:06:50Z,Update group,GroupManagement,success,,,Update group,2026-04-29T12:06:50Z,Update,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:07:10Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T12:07:10Z,Add,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:07:21Z,Add user,UserManagement,success,,,Add user,2026-04-29T12:07:21Z,Add,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:07:47Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T12:07:47Z,Add,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:08:12Z,Add user,UserManagement,success,,,Add user,2026-04-29T12:08:12Z,Add,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:08:52Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T12:08:52Z,Reset,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""rmorales"", ""userPrincipalName"": ""rmorales@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:09:50Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T12:09:50Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:10:26Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T12:10:26Z,Remove,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""rmorales"", ""userPrincipalName"": ""rmorales@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:10:37Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T12:10:37Z,Reset,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:11:32Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T12:11:32Z,Add,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:11:40Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T12:11:40Z,Remove,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""bsato"",""userPrincipalName"":""bsato@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:11:54Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T12:11:54Z,Add,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:13:00Z,Add user,UserManagement,failure,,,Add user,2026-04-29T12:13:00Z,Add,iyamamoto@corp.example,"{""user"": {""userPrincipalName"": ""iyamamoto@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:13:52Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T12:13:52Z,Update,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:14:08Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T12:14:08Z,Reset,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""iyamamoto"", ""userPrincipalName"": ""iyamamoto@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:14:20Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T12:14:20Z,Sign-in,iyamamoto@corp.example,"{""user"": {""userPrincipalName"": ""iyamamoto@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:15:12Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T12:15:12Z,Add,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:15:24Z,Update user,UserManagement,success,,,Update user,2026-04-29T12:15:24Z,Update,lwoods@corp.example,"{""user"":{""userPrincipalName"":""lwoods@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:15:59Z,Update user,UserManagement,success,,,Update user,2026-04-29T12:15:59Z,Update,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:17:45Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T12:17:45Z,Reset,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:18:05Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T12:18:05Z,Sign-in,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:18:41Z,Update user,UserManagement,success,,,Update user,2026-04-29T12:18:41Z,Update,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""sthompson"",""userPrincipalName"":""sthompson@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:20:10Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T12:20:10Z,Reset,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:21:11Z,Update group,GroupManagement,success,,,Update group,2026-04-29T12:21:11Z,Update,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:21:15Z,Reset password (self-service),UserManagement,success,,,Reset password (self-service),2026-04-29T12:21:15Z,Reset,jadams@corp.example,"{""user"": {""userPrincipalName"": ""jadams@corp.example""}}","[{""displayName"": ""dchen@corp.example"", ""userPrincipalName"": ""dchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:21:38Z,Add user,UserManagement,success,,,Add user,2026-04-29T12:21:38Z,Add,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:21:48Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T12:21:48Z,Add,dkim@corp.example,"{""user"": {""userPrincipalName"": ""dkim@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:23:34Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T12:23:34Z,Reset,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:25:04Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T12:25:04Z,Add,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:27:25Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T12:27:25Z,Delete,agarcia@corp.example,"{""user"":{""userPrincipalName"":""agarcia@corp.example""}}","[{""displayName"":""tnguyen"",""userPrincipalName"":""tnguyen@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:27:39Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T12:27:39Z,Delete,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:28:13Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T12:28:13Z,Add,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:29:15Z,Update group,GroupManagement,success,,,Update group,2026-04-29T12:29:15Z,Update,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:30:20Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T12:30:20Z,Update,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:30:44Z,Add user,UserManagement,failure,,,Add user,2026-04-29T12:30:44Z,Add,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:31:46Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T12:31:46Z,Add,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:33:10Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T12:33:10Z,Sign-in,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""tnguyen"",""userPrincipalName"":""tnguyen@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:35:28Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T12:35:28Z,Add,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:35:58Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T12:35:58Z,Add,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:36:27Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T12:36:27Z,Reset,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:36:54Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T12:36:54Z,Add,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:37:12Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T12:37:12Z,Add,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""olopez"", ""userPrincipalName"": ""olopez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:37:54Z,Update group,GroupManagement,success,,,Update group,2026-04-29T12:37:54Z,Update,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:38:41Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T12:38:41Z,Delete,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""rmorales"", ""userPrincipalName"": ""rmorales@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:39:49Z,Update user,UserManagement,success,,,Update user,2026-04-29T12:39:49Z,Update,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:40:15Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T12:40:15Z,Add,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:40:21Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T12:40:21Z,Reset,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""kpatel"", ""userPrincipalName"": ""kpatel@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
