TimeGenerated,OperationName,Category,Result,ResultReason,ResultDescription,ActivityDisplayName,ActivityDateTime,AADOperationType,Identity,InitiatedBy,TargetResources,LoggedByService,Type
2026-04-29T12:52:19Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T12:52:19Z,Add,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""ahaynes"", ""userPrincipalName"": ""ahaynes@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:54:43Z,Add user,UserManagement,success,,,Add user,2026-04-29T12:54:43Z,Add,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:55:16Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T12:55:16Z,Add,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:58:18Z,Update user,UserManagement,success,,,Update user,2026-04-29T12:58:18Z,Update,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""olopez"", ""userPrincipalName"": ""olopez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:59:21Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T12:59:21Z,Update,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:00:58Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T13:00:58Z,Add,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:05:33Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T13:05:33Z,Remove,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""rrivera"", ""userPrincipalName"": ""rrivera@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:06:26Z,Update group,GroupManagement,success,,,Update group,2026-04-29T13:06:26Z,Update,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:08:31Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T13:08:31Z,Add,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:09:45Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T13:09:45Z,Reset,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""olopez"", ""userPrincipalName"": ""olopez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:10:52Z,Update group,GroupManagement,success,,,Update group,2026-04-29T13:10:52Z,Update,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:11:20Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T13:11:20Z,Add,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:12:04Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T13:12:04Z,Delete,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:13:38Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T13:13:38Z,Add,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:13:50Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T13:13:50Z,Remove,tnguyen@corp.example,"{""user"": {""userPrincipalName"": ""tnguyen@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:14:15Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T13:14:15Z,Reset,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:14:27Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T13:14:27Z,Delete,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:14:51Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T13:14:51Z,Add,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:15:32Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T13:15:32Z,Reset,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:15:41Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T13:15:41Z,Add,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:16:37Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T13:16:37Z,Add,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""bsato"", ""userPrincipalName"": ""bsato@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:16:39Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T13:16:39Z,Reset,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:16:58Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T13:16:58Z,Remove,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:17:29Z,Add user,UserManagement,success,,,Add user,2026-04-29T13:17:29Z,Add,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""rmorales"", ""userPrincipalName"": ""rmorales@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:18:35Z,Add user,UserManagement,failure,,,Add user,2026-04-29T13:18:35Z,Add,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""kpatel"", ""userPrincipalName"": ""kpatel@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:20:00Z,Add user,UserManagement,success,,,Add user,2026-04-29T13:20:00Z,Add,automation@corp.example,"{""user"": {""userPrincipalName"": ""automation@corp.example""}}","[{""displayName"": ""contractor01@corp.example"", ""userPrincipalName"": ""contractor01@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:21:54Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T13:21:54Z,Add,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:22:37Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T13:22:37Z,Add,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""rmorales"", ""userPrincipalName"": ""rmorales@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:23:19Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T13:23:19Z,Add,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""bsato"", ""userPrincipalName"": ""bsato@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:24:37Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T13:24:37Z,Remove,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""olopez"", ""userPrincipalName"": ""olopez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:24:45Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T13:24:45Z,Add,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:25:00Z,Update user,UserManagement,success,,,Update user,2026-04-29T13:25:00Z,Update,bryce@corp.example,"{""user"": {""userPrincipalName"": ""bryce@corp.example""}}","[{""displayName"": ""contractor01@corp.example"", ""userPrincipalName"": ""contractor01@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:25:40Z,Update group,GroupManagement,success,,,Update group,2026-04-29T13:25:40Z,Update,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:28:59Z,Update user,UserManagement,success,,,Update user,2026-04-29T13:28:59Z,Update,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:29:16Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T13:29:16Z,Update,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:30:00Z,Add member to role,UserManagement,success,,,Add member to role,2026-04-29T13:30:00Z,Add,bryce@corp.example,"{""user"": {""userPrincipalName"": ""bryce@corp.example""}}","[{""displayName"": ""contractor01@corp.example"", ""userPrincipalName"": ""contractor01@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:31:16Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T13:31:16Z,Update,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:32:17Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T13:32:17Z,Add,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:32:37Z,Update group,GroupManagement,success,,,Update group,2026-04-29T13:32:37Z,Update,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:36:08Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T13:36:08Z,Add,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:38:02Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T13:38:02Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:38:44Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T13:38:44Z,Update,dkim@corp.example,"{""user"": {""userPrincipalName"": ""dkim@corp.example""}}","[{""displayName"": ""iyamamoto"", ""userPrincipalName"": ""iyamamoto@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:39:08Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T13:39:08Z,Sign-in,sthompson@corp.example,"{""user"": {""userPrincipalName"": ""sthompson@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:41:24Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T13:41:24Z,Sign-in,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:41:32Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T13:41:32Z,Sign-in,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:41:35Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T13:41:35Z,Reset,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:43:18Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T13:43:18Z,Delete,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:43:52Z,Update group,GroupManagement,success,,,Update group,2026-04-29T13:43:52Z,Update,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:44:10Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T13:44:10Z,Remove,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:44:40Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T13:44:40Z,Update,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:45:06Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T13:45:06Z,Remove,iyamamoto@corp.example,"{""user"": {""userPrincipalName"": ""iyamamoto@corp.example""}}","[{""displayName"": ""olopez"", ""userPrincipalName"": ""olopez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:47:33Z,Add user,UserManagement,failure,,,Add user,2026-04-29T13:47:33Z,Add,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T13:48:35Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T13:48:35Z,Add,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
